"","CSF.1","CSF.2","CSF.3","CSF.4","CSF.5","CSF.6","CSF.7","CSF.8","CSF.9","CSF.10","CSF.11","CSF.12","CSF.13","CSF.14","CSF.15","CSF.16","CSF.17","CSF.18","CSF.19","CSF.20","CSF.21","CSF.22","CSF.23","CSF.24","CSF.25","CSF.26","CSF.27","CSF.28","CSF.29","CSF.30","CSF.31","CSF.32","CSF.33","CSF.34","CSF.35","CSF.36","CSF.37","CSF.38","CSF.39","CSF.40","CSF.41","CSF.42"
"LPC 22:6-sn1",0.00373220534898942,0.0020569739777231,0.00169188595345437,0.00149188768194291,0.00279028712562709,0.00188958480962205,0.00148445894542045,0.0034905311021298,0.00204589842184039,0.00241050150546188,0.00283889571957313,0.00377177699762803,0.00291756097682709,0.000245411184211725,0.00313694733185847,0.00461395949916221,0.00239763268019887,0.00461629091452128,0.00402265008333908,0.00145746518144207,0.0178601813807902,0.00261842822279816,0.000502421065396423,0.00130772365656517,0.00270659336933763,0.00148611528345503,0.00339274293335939,0.00209086152480811,0.00236258000865053,0.000969555828807352,0.00128948975061915,0.0017516864011696,0.0017489371174869,0.00129595968137134,0.0015918574224087,0.00263962023518228,0.00165957524289286,0.00132973501039893,0.00131496395581545,0.00124663602630851,0.00619550744722079,0.000585270695688208
"LPC 18:2-sn1",0.0238327171325616,0.0316520603327809,0.0104118114833133,0.0232888316532378,0.0506222990705353,0.0232786690529322,0.0125431221085464,0.0191394476372319,0.00972871124785255,0.0176428024351186,0.0190039702192097,0.022236042569562,0.0374052459972966,0.00392054759981778,0.0487022907848698,0.0574154147568281,0.0338518438402675,0.0914861976954168,0.0208562788730933,0.0114957370876707,0.182174961049324,0.0253717117064582,0.0106060534438744,0.0142630976883264,0.0191230807704566,0.0125886632330426,0.0760865672285822,0.00753300851204795,0.02185879722331,0.00968377453811077,0.0213299975270869,0.0258758586200651,0.0189338343185568,0.00971327008321678,0.00624824499780107,0.02658744552833,0.0230022862568234,0.0131661614533897,0.0116911820188343,0.0172097825029419,0.117695278916985,0.0118912144363058
"LPC 20:4-sn1",0.0439307084979087,0.0266959061206992,0.0180949268682056,0.0113381228697439,0.0262684892686001,0.024848552626214,0.0201590324037844,0.0355468381160178,0.0180702413072157,0.0246471735092515,0.0408093438802361,0.0359749040943006,0.0169030334163809,0.00568030149741895,0.0468555502005104,0.0548425183340327,0.0253251685822006,0.0854940295667171,0.0422133624388305,0.0155281380029726,0.15040147261086,0.0368921069376602,0.00853021107905958,0.0184137269459653,0.0266679929242344,0.0188426146707012,0.0424531092889927,0.016222302044676,0.0242656199785852,0.0111025618295308,0.0261042966709646,0.0283368015337874,0.0190089114066525,0.0128285343536961,0.0179261059661154,0.0219851370254538,0.0184832033174935,0.0172353739351852,0.0140938760847589,0.023056615564531,0.107896097451637,0.013211554801548
"LPC 22:5-sn2",0.000271214617990357,0,0,7.27114664573451e-05,0.000147957753711592,0.000216125143278662,0,0.000197851526095836,8.63045056590082e-05,0,0,0.000202308334288763,0,5.64076490585941e-05,0,8.76667071618508e-05,0.000106449234079292,0.000258740223861069,0.000176878856012822,7.55446564306369e-05,0.000848632409634057,0.00031623929108387,0,0,0,0,0.000288243853748588,0,0.000141351309433027,4.43264275693272e-05,0,0.000201407416164587,0,0,0,0.000223420839705454,0.000145689386785911,0,0,0,0.000411019419944394,0
"LPE 16:0-sn2",0.000986227018220155,0.00107513613396286,0.000314605206591751,0.000427051700440739,0.00121384649017364,0.000762582260223149,0.000414625730870349,0.000850239244151446,0.000525946865696101,0.000661539634395908,0.000602609794240607,0.000772910327842714,0.00112405251619819,0,0.000191086741765691,0.000402957701639251,0.000472020580755705,0.000772601766377812,0.00103228760776288,0.000244763442984466,0.00357663431110796,0.000939173838152513,0.000292274283710004,0.000522323465345462,0.000432083038677642,0.000207240524199024,0.00073978139425446,0.000448134272835802,0.000432119522909485,0.000224125282052497,0.000227467227368469,0.000498613771490226,0.00037688287072795,0.000247057078886481,0.000283044539114784,0.000395675610080237,0.000220266839478475,0.000132184363262116,0.00031684489935318,0.000392806341486587,0.000704839042591378,0.00026045377896971
"LPC 16:0-sn2",0.0410795805421271,0.036342775861661,0.0156895428948755,0.0115397838349392,0.0254110676104757,0.0215776862406028,0.0189351796035663,0.0546021939363515,0.0217148859988068,0.0321663888509914,0.0386220638062054,0.0467584559330182,0.0159211186845993,0.00599165214855331,0.0369614957346966,0.0529088412386919,0.030492582637752,0.0702852864921011,0.0524256136220911,0.0179460048388544,0.170591954859717,0.042220434487119,0.0120563917472201,0.0184114895243415,0.0293774294838205,0.0190574251922467,0.0465719772394108,0.0197987890535196,0.0258327701685012,0.016645170320179,0.0300173999821453,0.0338286694865057,0.0237363066951264,0.0157214941229613,0.0210900188401911,0.0247722484437431,0.0213334256145759,0.0215471997423787,0.0205838877190385,0.0259972889348145,0.0737323112448546,0.0187969374459018
"LPC 20:3-sn2",0.00220843860330957,0.00216975138607059,0.000691962638623768,0.000986379767488707,0.0018819709811581,0.00147437757102769,0.0012102004119852,0.00245854430168138,0.00115702139252343,0.0021444729732976,0.00170191392254843,0.00242465115621746,0.00111995661439783,5.21467003371672e-05,0.00308896024619363,0.00420918892199539,0.00182066358573501,0.00589602224975562,0.00242441971802846,0.0013373483509194,0.0110724238435699,0.00256018692285389,0.000538622916629568,0.00119339362247686,0.00159608258226025,0.00132580073766941,0.00485830231424259,0.000783015663207005,0.00125196396595396,0.00084194816215224,0.00202162014824917,0.00146016344230795,0.00135963327962644,0.000741244710248485,0.000735643447995056,0.00265937372896545,0.00122919323236905,0.000677895976593201,0.00147905665623817,0.00104988867395936,0.00596378224588331,0.000784636692103917
"LPC 22:5-sn1",0.00112863784862153,0.00103565752156246,0.000151936357087169,0.000488682475266387,0.000443674761795226,0.000868933467943013,0.000724573533185082,0.000844624304446483,0.000821112794600922,0.000792137875934223,0.000651321743934765,0.00162247407680687,0.000748121887022332,9.25613460663627e-05,0.00114549167383103,0.00102741103248752,0.00083290373935885,0.00148913269134622,0.00127441458864853,0.000508042424589671,0.00510802082027977,0.000873160684234412,0.000245677218880469,0.000721396231156835,0.00110867019801287,0.000112086218105147,0.00177104577218165,0.000886426807646318,0.000552101963658748,0.000218247682241995,0.000513279249665344,0.000702388067737367,0.000896041834584547,0.00040556804616056,0.000334194350846722,0.00127744372122325,0.000686873048687739,0.000402123037692785,0.000592235993638301,0.000423151458792094,0.00207905626396862,0.000304242613522076
"LPE 16:0-sn1",0.00507052781882387,0.00429416426516337,0.00194718210985368,0.00117642643897876,0.00735077126070765,0.00372117792148216,0.00127568566692639,0.00664295066442124,0.00272201226094631,0.0029188606784841,0.00415218961720161,0.00618614677726089,0.00681250182466868,0.00041277639610052,0.00197683227890134,0.00358816672329907,0.0027983901513641,0.0050221629017616,0.005479906548135,0.0014211699594081,0.0233780440455845,0.00464297528924445,0.000887097812360785,0.00179282093569944,0.00350529207912877,0.00211792850521386,0.0040817773011053,0.00295706696474224,0.0022604097478883,0.00177526658138865,0.00175929253695143,0.00429328425182154,0.00228625732089162,0.00187906734663582,0.00186826510540364,0.00207147162044981,0.00293445537129906,0.00211747117472881,0.00144793853088216,0.00272134996595741,0.00422811481160628,0.00240113277205587
"LPE 20:3-sn1",0.000958101174451856,0.0010444004239604,0.000310795098199703,0.000225389997766115,0.000812905003179695,0.000184156942069304,0.000134011220095286,0.000776206673641051,0.000421636099005863,0.000451837206193517,0.000529374156772683,0.00125798840068566,0.000783918055935076,8.38696928389029e-05,0.000456144250391382,0.00088753602335607,0.000635662223953373,0.00120407780728342,0.000683087142846324,0.000255924548518877,0.00290240993036393,0.000587109217649271,0.000241180613617464,0.000318892948238474,0.000648237048957304,0.000544211390115049,0.000698345799799725,0.000326767105813607,0.000260093972630064,0.000445177793659983,0.000320144648233021,0.000397437511248392,0.000478855530387941,0.000455548022241797,0.000222808876258806,0.000729438694896571,0.000413115156181929,0.000335838799836754,0.000458812329524009,0.00042865351495362,0.000171532687427271,0.000396653022787569
