"","CSF 1","CSF 2","CSF 3","CSF 4","CSF 5","CSF 6","CSF 7","CSF 8","CSF 9","CSF 10","CSF 11","CSF 12","CSF 13","CSF 14","CSF 15","CSF 16","CSF 17","CSF 18","CSF 19","CSF 20","CSF 21","CSF 22","CSF 23","CSF 24","CSF 25","CSF 26","CSF 27","CSF 28","CSF 29","CSF 30","CSF 31","CSF 32","CSF 33","CSF 34","CSF 35","CSF 36","CSF 37","CSF 38","CSF 39","CSF 40","CSF 41","CSF 42"
"ChoE (20:5)",0.69667128736332,0.547079557105776,0.519417286483416,0.541154351158309,0.546533190516085,0.685904156934395,0.78430301014487,0.642973105608078,0.706520156119649,0.86765116687219,0.65468120060367,0.758315713467913,0.904770539178527,0.723003926775753,0.726056780695456,0.630193147117629,0.72627430740516,0.731904934030533,0.676758981708526,0.686479512891544,1.00432563037247,0.590174927316804,0.503512100603842,0.859535231676096,0.72083401972917,0.628801202353116,0.664195468577022,0.870793403579476,0.661588656761518,0.589994738252657,0.490885948508404,0.533774977001488,0.681017240674885,0.661983363593688,0.638908767087631,0.922833564683234,0.822967305270559,0.682508368751123,0.738868132728397,0.513471156476948,0.85847946532744,0.606236603664524
"ChoE (18:3)",0.890196470989159,0.733181033488675,0.763719943137632,0.765447097032826,0.765139511855854,0.878893485351966,0.842232274240042,0.79003940012528,0.776509670374415,0.841218052216044,0.783570059287166,0.805535445869869,0.850671989319919,0.929367801817692,0.870745796353211,0.75028467225246,0.828206889062043,0.96749635693301,0.821332375560561,0.836204496659344,1.10772289346641,0.727410075072764,0.55514652204099,0.926203385777547,0.881599226939302,0.754712824213626,0.906751587670996,0.741295601670346,0.747831154577296,0.735202619461039,0.690567622959794,0.768132319817437,0.872711849240901,0.758334731745415,0.720997477073039,0.994927338464673,0.820639395961602,0.773528050077798,0.761398184500937,0.654906121956567,0.997429476251856,0.730590217275753
"ChoE (16:1)",0.950997866927045,0.90475470062728,0.941052516825973,0.856120399752514,0.859868918448857,0.992475772181178,0.956263300034809,0.894781152268772,1.00692011469455,0.893355375131193,0.917994089134472,0.884844385185564,0.839367808877045,1.18202282777965,0.988365260591884,0.966270115812301,0.93324315803558,1.05709760412087,0.99482328741296,0.984152566625044,1.01517972201856,0.933943966477228,0.80020209321276,0.94529480432246,0.905821642396209,0.928149348497239,0.926085615595241,0.905295620138428,0.915821790469392,0.94252576087042,0.822570680244713,0.876609530887579,1.00974737399169,0.961066644103961,0.943687916990996,1.00921351402222,0.870898520332008,0.961455742207314,0.915501331096145,0.894277549963503,1.1638343562578,0.982119757109558
"ChoE (22:6)",1.02993699568409,0.857674179948294,0.859807786471764,0.860543172020998,0.982184980755449,0.892642557434588,0.842911643608879,0.92344069375205,0.904742836008246,0.873601330457392,0.955587697138011,0.938264331167588,0.956467685602509,0.55911789015288,0.952206229123066,0.904443920161142,0.905845250409648,0.976967831348623,1.04088151392245,0.845142769972966,1.32620813770413,0.901485168953078,0.73169082911363,0.802360404136536,0.895575864280437,0.817555729453412,0.87445995977492,0.951706914671793,0.920788401896295,0.768785586378076,0.812175337323722,0.816009019666138,0.958026964626902,0.850449633853691,0.837094956111509,1.13384076681384,0.869840361074167,0.78996692731094,0.901247186462774,0.682603041227062,1.11765340912842,0.701024069056481
"ChoE (20:4)",1.55048580691097,1.3710513062803,1.39027064811223,1.33967781746191,1.45460296021492,1.47315077429098,1.38806794205086,1.39846183416742,1.35399534296342,1.44255635828449,1.52664317326718,1.43656581760537,1.3789326575349,1.46002807238145,1.49553142808569,1.49258014404623,1.41448475975654,1.53012047015135,1.55837074906079,1.42916109232329,1.7963906221735,1.46107714892809,1.14859625661145,1.40886064421551,1.42629517569937,1.4069687336996,1.52866491037593,1.3789888263407,1.40146927445786,1.26426239041046,1.32086451810787,1.45070779899094,1.49369481905622,1.35491739089428,1.33481244200047,1.57668978779559,1.40828424467507,1.34527411461935,1.35368135790318,1.3116525972467,1.75888545639843,1.27287171281559
"ChoE (18:2)",1.59001707836564,1.60461992121122,1.41594428241683,1.63341235341805,1.66874516114461,1.52560383829158,1.44041022672807,1.42676202771392,1.44849908647334,1.52104209771595,1.54417658237041,1.44361889116206,1.62649607440263,1.63537219350407,1.65490117900664,1.59160319269949,1.58045336889827,1.69848260389498,1.57354344575991,1.49220082359246,1.92614439663673,1.53391026447698,1.33011164644279,1.5085558022515,1.48909774951886,1.49039325745581,1.8287567167283,1.42618873949144,1.54751342886246,1.4468780343492,1.45425057879635,1.58293980622537,1.5791622953821,1.52271082681574,1.34895487305139,1.68466459976323,1.58245450962279,1.42137716034528,1.44840114448355,1.42095720498359,1.79356397015995,1.37733871670218
"ChoE (22:5)",0.371249853480771,0.147437558552384,0.338288159512994,-0.244483558276422,0.0621915578207736,0.470125020199344,-0.0207293689725575,0.119158467012764,-0.0245947032333863,0.17040557393071,0.288816232090309,-0.121702468184036,-0.149447303580559,0.257281564601274,0.423017570028823,0.387955467717201,0.298428964987857,0.305891850206589,0.367370079863966,0.251077291077177,0.591976876773791,0.326143302876887,-0.081794574690583,0.153105223566266,0.200268820763393,0.121656149030662,0.352839237935125,-0.276819882779379,0.234038327825206,-0.169818999660749,0.330210990668109,0.246731525726728,0.42031983439314,-0.171829253517988,0.18749896071293,0.272500116779262,0.0896234582145231,-0.183555878303264,-0.110914853816444,0.153565691549913,0.556780313440201,-0.0258806070841232
"ChoE (20:3)",0.890865737284037,0.778989774174158,0.742302787039178,0.695966250888015,0.73977419428596,0.795619235700328,0.799918170761139,0.741390058906751,0.797773058223142,0.896216177402009,0.779613433137165,0.698826276349379,0.749924413124097,0.825167705083714,0.866109878536046,0.82664912581123,0.774849779740614,0.862359014912797,0.82640310440466,0.851200542097078,1.0744354727236,0.853559400087653,0.6491019865826,0.869543035517792,0.756496255405043,0.768122148423049,0.961881195420893,0.680392820210509,0.725274793387062,0.716523205429621,0.805458779667633,0.802682601428284,0.850721834734101,0.576106593979549,0.735494200477898,1.0087317700451,0.871138373359492,0.705523909960954,0.793390800114803,0.624755969185946,0.996993282530895,0.718800763578634
"ChoE (16:0)",0.964150313436711,0.758415839599919,0.819011335820679,0.844196409758478,0.817896549621063,0.779669699614418,0.597379684063708,0.85637902682009,0.468905033424823,0.717548796654209,0.877648203132932,0.866642434262368,0.716278016849298,0.893891711785267,0.919668691912669,0.882260795234591,0.573450718426511,0.941554783156698,1.04098631604268,0.672900418180775,1.32665948836428,0.835380294089753,0.537824777273339,0.78218214582372,0.701773156067374,0.496559822295259,0.948300815211185,0.736239347533139,0.849089509848546,0.436155192151466,0.671152987543461,0.764873089325257,0.917939722129996,0.545518981037695,0.736560948804507,0.882431679309591,0.624296680640156,0.714681732915147,0.62777470574647,0.713634115991383,1.15956224374664,0.433160226258897
"ChoE (18:1)",1.44685723947979,1.34254584404132,1.36422945464949,1.31431390030524,1.32844821123985,1.36406360098833,1.31142834710431,1.40671426867568,1.40369315339252,1.33860897224901,1.40169020070336,1.38681608800152,1.32538005417001,1.50837523783669,1.34598339531611,1.29789276940283,1.32001679070161,1.41189506874243,1.51943828487072,1.37164080366883,1.62552049671794,1.40040112687872,1.13765032027048,1.36630247329295,1.36732631610228,1.31768096398284,1.44943010213158,1.37705577047953,1.37336288263607,1.27189542281301,1.19085551942715,1.40174174455796,1.42241665456538,1.36397149365068,1.36030924648337,1.5093531912999,1.33542192866188,1.3473673965718,1.32751883451066,1.29032299900655,1.55614509609942,1.28220410796055
"ChoE (20:2)",0.599430233852838,0.67836398621203,0.714042558515873,0.762007285437554,0.669492463104797,0.721581768387286,0.756870430618598,0.749111870831092,0.749837400217472,0.66321046191983,0.622756433863731,0.662581448023918,0.714899590743326,1.09033098074609,0.50575402964667,0.519991669021386,0.72791017400855,0.491998116365385,0.573434688568728,0.748070746923236,0.337569658215276,0.66965109628381,0.73165253412633,0.709542537976979,0.690785881472122,0.789113229319584,0.653747405304842,0.721847998172412,0.742491812928573,0.78913492495735,0.703945612549185,0.697708873820469,0.728095182422653,0.821244790269699,0.802111179187217,0.791379994949781,0.714917884930968,0.751329293968983,0.752845461360123,0.722034247567647,0.400257723432639,0.783834811663977
"ChoE (18:0)",-0.00443641299980947,0.303176708868187,0.451068975359911,0.26399952371322,0.269213006398516,0.331890616750514,0.197341314751533,0.0370632355445145,0.532149752347075,0.190902250408622,0.249698236301444,0.208100225217396,0.111815975539593,0.851942340584043,0.0119113871994958,-0.0274094368888337,0.0946217009310105,0.0511167933103577,0.0801143174122401,0.205280938920167,-0.185814894870283,0.40402374861058,0.522369237352972,0.247969740828606,0.205438974753779,0.366942317090531,0.277346920524991,0.322979911255554,0.278266455024103,0.572523414288855,0.320715886363169,0.153013057131636,0.230633594831687,0.448756000681177,0.205038137662894,0.0498890095228232,0.221974174986464,0.594271802513446,0.51963763911073,0.525237075008427,-0.0141697507187211,0.387489855630526
"PC 28:0",-0.559099637250234,-0.491424313845741,-0.329337495616755,-0.420620203642352,-0.822732450475335,-0.666875819264694,-0.604894305067727,-0.513278841122472,-0.581464443351104,-0.577638441082637,-0.645554874514027,-0.672539896670142,-0.576720919580814,-0.582673701576002,-0.166497775364526,-0.231901710470188,-0.336620139002191,-0.218708058548881,-0.619169225634093,-0.52024941208263,-0.509567940988445,-0.652525605462638,-0.512940937717154,-0.445838982103879,-0.754771194434477,-0.711341146793437,-0.624356559539433,-0.68762219152589,-0.591112870511966,-0.440429391493152,-0.298428600821037,-0.667957485933194,-0.454561927184007,-0.644858611083055,-0.509875435583539,-0.675863470303129,-0.651900852322859,-0.583220000355464,-0.664983210871557,-0.651607669564273,-0.174589433880307,-0.44727479580429
"PC 30:1",-0.615419556170982,-0.50035946031827,-0.490783466438465,-0.445907205026327,-0.691647287932014,-0.572268472784694,-0.549683723122623,-0.4162359412816,-0.434095886044502,-0.552797888885044,-0.59101313205382,-0.700067269074291,-0.659637226026544,-0.552336779423911,-0.165432895305888,-0.216338243607173,-0.354645067187626,-0.178286480765076,-0.632844143152233,-0.533674320165156,-0.470860371605942,-0.547442863165915,-0.545489327023911,-0.468090428615473,-0.458344588380355,-0.524199653779304,-0.607714141002742,-0.620650758676866,-0.51278188220684,-0.43478253265235,-0.325278316790833,-0.635821973328057,-0.391155223471571,-0.716160036767965,-0.550048510402853,-0.664156108149542,-0.568282592526874,-0.635952789652369,-0.694472308077291,-0.682224156703139,-0.106564096215758,-0.429444411841018
"PC 32:2",-0.403550531120631,-0.253774828541214,-0.389288992458832,-0.274475828762514,-0.392609211177485,-0.324354693443202,-0.296876803423847,-0.316061403590697,-0.437251151860189,-0.406218662414983,-0.44946581343675,-0.438570286321309,-0.434371603374181,-0.342328511947151,-0.133223206447271,-0.19827614842353,-0.279204563949427,-0.14269638895217,-0.467902995727201,-0.402996686666775,-0.339880977139445,-0.412261412100031,-0.447580042222855,-0.473731524391191,-0.430539150125665,-0.351054750520861,-0.362112240288045,-0.413409541228032,-0.355311449797752,-0.367924788020267,-0.319928922952409,-0.534174043118972,-0.369354491186828,-0.523459783932333,-0.480599073233393,-0.49382912761634,-0.441819803858504,-0.415988481203086,-0.522693425058835,-0.473581945374353,-0.0832192900693575,-0.350947653904069
"PC 33:3",-0.784967716574563,-0.896424524235262,-0.678615709338917,-0.821714011314569,-0.756069895530891,-0.831044824568215,-0.743525500287024,-0.732890226990902,-0.801534629011208,-0.735756584522675,-0.722971765468723,-0.751382246271207,-0.677961188971923,-0.608716987332567,-0.695751527612675,-0.645750804186249,-0.674234718352426,-0.90416917661396,-0.748525024109371,-0.774055917522352,-0.424219372261585,-0.826358626269687,-0.722678081094365,-0.703519361450082,-0.763263455804726,-0.81124877267566,-0.647348437411256,-0.768124236047318,-0.733998140865155,-0.740627469503347,-0.635027599903739,-0.792006014155501,-0.725560653901743,-0.824800753747974,-0.748916425549657,-0.781333658212755,-0.864104150788456,-0.879148572622281,-0.774699191420546,-0.802841442078541,-0.595200482554936,-0.884424970539284
"PC 36:7",-1.23442399700072,-1.15222771262299,-0.942639863363385,-1.02430853033686,-1.29517178483926,-0.935263387963746,-0.967436813502375,-1.20325769246133,-1.21096276574627,-1.29414991120383,-1.29930233775687,-1.14930943037036,-1.077486241701,-0.945551131599519,-0.917998287937632,-1.0427557376396,-0.981599881641658,-1.18094033086978,-1.32849039006494,-0.940603337155326,-1.20111794878593,-1.07200534847972,-1.24922648655915,-1.22285161358378,-1.05632781486687,-1.10451899084467,-1.11720187695718,-1.21948254387443,-1.07410705035885,-0.830460071226851,-0.982722390479555,-1.41107200107415,-1.24145443392999,-1.25847842187248,-1.12889023935245,-0.94984314086158,-1.02544976172453,-0.879168764556436,-1.15344342504962,-1.20085349833398,-0.845514905164643,-1.08088471787437
"PC 34:4",-0.601356760216227,-0.527131049974365,-0.510594009704065,-0.563007374787203,-0.73707008524001,-0.65317738419383,-0.645345068362406,-0.615923520231405,-0.619424163847565,-0.739346582487036,-0.684891319665863,-0.676955490875303,-0.688786651494585,-0.465597043023358,-0.417040200707409,-0.558048465613995,-0.556277129115052,-0.490683165384119,-0.646169566586755,-0.59380746760585,-0.60179344461092,-0.672919749769276,-0.636100727611873,-0.575856041911518,-0.69944577831117,-0.676024698154062,-0.713379443673567,-0.58479677464619,-0.602495033045547,-0.659783129951502,-0.573865476444694,-0.771302885262616,-0.611196109601613,-0.697578898922416,-0.602647460178596,-0.77000743307395,-0.738325506848377,-0.649122094030746,-0.647096933042566,-0.635610618618314,-0.383808253831219,-0.66251621395754
"PC 31:1",-0.872439034166707,-0.60861974597178,-0.615522652446163,-0.693409478287537,-0.795599938871623,-0.676510880149342,-0.622756027338376,-0.712790196272523,-0.587292815395896,-0.628520716445786,-0.724132405293757,-0.759595574377664,-0.633492045455659,-0.500102518617762,-0.550626355792473,-0.546269911559394,-0.650398251750102,-0.617112737438869,-0.712062822747597,-0.632483225393105,-0.749635512377662,-0.688759181987835,-0.644511520417583,-0.619710560743826,-0.708680413065606,-0.714238613357807,-0.7871724190176,-0.785890797855339,-0.696369679797957,-0.630959382721137,-0.609809455502251,-0.769923252809294,-0.586923695270764,-0.956642722711835,-0.687067969507865,-0.73996359920128,-0.811011131707057,-0.71232664156101,-0.686628143765469,-0.773434483243665,-0.529695271488503,-0.546801407592353
"PC 30:0",0.34871197235919,0.393964151628236,0.403785847492189,0.307748158987902,0.190635743122593,0.279368002294298,0.302301590194094,0.446260890488922,0.352239615487031,0.30769339517667,0.372489262046388,0.379040738016259,0.249910544726535,0.354089577212731,0.479742578406609,0.493357044562887,0.406569696065759,0.502902531079118,0.348865527815367,0.336628182288664,0.454227735053802,0.351709101151498,0.302118040315633,0.364937477578825,0.262600857986589,0.299115170745,0.345295224512838,0.355580193626753,0.338207283771745,0.384087280378354,0.476707847152715,0.253183488061424,0.373992629570247,0.286986154284727,0.325621236957615,0.267831407410574,0.275362305292244,0.306129985992643,0.304768368493389,0.331095541381907,0.500046116591873,0.388930066771059
"PC 36:6",-0.361848004875451,-0.27417903930105,-0.228708850813554,-0.208794877972689,-0.328881121433362,-0.251679453324183,-0.236234907194088,-0.317372904252982,-0.237116163429088,-0.320319203743296,-0.34741028125379,-0.330169684657765,-0.209490868066613,0.0920063132873371,-0.305295243502867,-0.403056379436404,-0.279161361474442,-0.364359205125652,-0.384456340315649,-0.21941118662282,-0.501888943609263,-0.339077612670839,-0.21852818172279,-0.245319382020778,-0.241952361453501,-0.235975600719171,-0.336347133420251,-0.232785815470702,-0.272086585953994,-0.231354491711893,-0.299171604242155,-0.331264109666682,-0.275017050343678,-0.250405828175453,-0.217807544018391,-0.346769780182985,-0.29249780455371,-0.232996849651122,-0.269344977676451,-0.306312701042235,-0.386013951400548,-0.237033778562355
"PC 34:3",-0.406223695702113,-0.318859280234832,-0.320780828141133,-0.310730418400203,-0.360412074550532,-0.305021562946195,-0.335391023940725,-0.427853222327733,-0.434421905788162,-0.395665559654066,-0.484513795066036,-0.427312770058095,-0.24371773578422,-0.171645681544028,-0.279606869338313,-0.384384286634241,-0.346860663964656,-0.285486669050267,-0.438869404719879,-0.342441031110465,-0.319300852298735,-0.418907047653747,-0.341694110311642,-0.347624155698534,-0.35009976860896,-0.362285596262952,-0.2860104564188,-0.37513487399845,-0.331940295558906,-0.401925736091009,-0.396161178448179,-0.470883334241654,-0.365013339641929,-0.388964712206352,-0.413767174118807,-0.471789593874667,-0.376609915634687,-0.397374416715707,-0.365165322808346,-0.404150374106789,-0.234370954802245,-0.364314058440497
"PC 33:2",-0.614933437281803,-0.45325956329331,-0.454620085663682,-0.518711020446961,-0.469167083087134,-0.534450623399442,-0.512916899231526,-0.523577986998823,-0.519834993079818,-0.572725850377266,-0.596801755921095,-0.638342307165761,-0.393911806193485,-0.301019608805366,-0.546096625723595,-0.586145126864244,-0.568923232420512,-0.619996495214297,-0.594054511379125,-0.521745449207093,-0.46857906158363,-0.594738359708025,-0.474652695752878,-0.505624448654538,-0.524460107666749,-0.523486461198327,-0.560023706206917,-0.583871294022326,-0.472593679724092,-0.521583767749287,-0.534232780372551,-0.58228296880994,-0.469374134237885,-0.472168349151169,-0.53082925241079,-0.583858219680632,-0.546509382660726,-0.519711426144182,-0.528497192166275,-0.538622505502224,-0.567725654204944,-0.46329078597253
"PC 35:4",-0.797048545318366,-0.749342876598332,-0.633357256520247,-0.733028403497709,-0.73320444738295,-0.67770089071767,-0.698616961602656,-0.640415346125181,-0.718207823236084,-0.834282002500391,-0.752936649995173,-0.806705485379891,-0.627491243015652,-0.579199221377406,-0.625946910325817,-0.650214458090994,-0.756193608562356,-0.719790709050595,-0.714756569909895,-0.703936676718586,-0.703074052336731,-0.886178360559944,-0.746286104183296,-0.627135659919814,-0.701097038775987,-0.69561232542102,-0.75959102057756,-0.798110649748665,-0.713656561293816,-0.750479425381972,-0.809847314168587,-0.870140080352382,-0.710020329856898,-0.752708875839961,-0.736085472218513,-0.872969103617772,-0.759514169738348,-0.713382969016879,-0.842746908736296,-0.740342573558922,-0.567220168262006,-0.683598854523731
"PC 36:5",-0.331169338041221,-0.510560531105226,-0.427078755230681,-0.602619852672893,-0.749796149945241,-0.43606654418105,-0.237394141394695,-0.277862969960231,-0.595158975867337,-0.402227768313586,-0.477062200538188,-0.300684243444928,-0.0955757531670482,-0.408925629605109,-0.229527954035429,-0.3008666235991,-0.355078385456774,-0.224686517291059,-0.482846507293068,-0.422439654120748,-0.278732664631901,-0.44632379368175,-0.513023308273991,-0.375362809579539,-0.523607946563049,-0.56104180364486,-0.667365542476477,-0.201842331024903,-0.427720404429662,-0.576303912472477,-0.463517833652436,-0.798484800479137,-0.567264612004636,-0.409714028370204,-0.333624551953113,-0.447826847833647,-0.404192057288959,-0.413744500286176,-0.432226126770201,-0.495166307028261,-0.153898864446057,-0.510178179355264
"PC 37:6",-0.977316565248126,-0.966564761980028,-0.830107922880443,-1.04221450577031,-1.11803066336884,-1.09994894541515,-1.09696365075339,-0.940872441124132,-1.08772240609151,-1.03642631570313,-1.00151801504253,-0.972890972273664,-0.782052759538238,-0.642471999105949,-1.08552460129314,-1.18388112161854,-1.04277104773794,-1.1670341475855,-0.954521521929678,-1.02138954717425,-0.947059305095715,-0.990134424981917,-1.03865616310145,-0.989601816927856,-0.806881592032219,-0.805217456408789,-1.27850895180322,-0.959436779406496,-1.0391276236598,-1.06289246186873,-1.38421552939634,-1.15513121023097,-0.850513863869243,-1.15080166917475,-1.02901525325359,-1.04059867681502,-1.05640260560322,-0.969972244638082,-1.07968760055539,-1.19700852202566,-1.17324123687166,-1.27870961661379
"PC 32:1",0.603969737576826,0.618466940519658,0.600956636363884,0.473025757503757,0.465861764165335,0.546994169724033,0.608895742447969,0.637237293265737,0.589925956889502,0.570163397779453,0.599829854100729,0.634801360644596,0.470835670769304,0.604883687811919,0.711879887970226,0.730948853160258,0.647322933738264,0.784702528250095,0.610000893118045,0.578482404276105,0.671318870516731,0.629043548126718,0.52467995502685,0.54206217255644,0.504111851683814,0.569902495374991,0.584357640218267,0.622635269725642,0.555068587112477,0.583148450608876,0.664998058911695,0.484704307888741,0.582314251614074,0.526289951520521,0.537478429437835,0.502319237455917,0.513659223790618,0.537390537757426,0.540816653781125,0.504124564900708,0.790910930424797,0.581731295343593
"PC 38:7-iso1",-0.863254507234123,-0.713706890490987,-0.641765870497014,-0.63152888142655,-0.769458962824898,-0.96280844409451,-0.999392288856424,-1.09990699432906,-1.04775674353195,-0.82572645397533,-1.14323935431198,-0.878460648954668,-0.65982594614613,-0.64792635424621,-0.878537115131732,-0.950180110459648,-0.864839053803557,-0.74747942423358,-0.914996600388859,-0.925951501245122,-0.507767756916753,-0.843039323616411,-1.01621610216601,-0.96298594273782,-0.886079232139001,-1.06445883864665,-0.697938281681228,-0.852433050370103,-0.709543558655004,-0.923796837714669,-1.09711732562815,-0.964164271100938,-0.932932018021158,-1.01499643760068,-1.18143204343645,-0.996873400389922,-0.982644699351712,-0.936804337865428,-0.876483546893639,-0.864177245337798,-0.769796201467998,-1.1029885153079
"PC 31:0",-0.0780419754102088,0.0172021914735789,0.0643903390075505,-0.0619555839947007,-0.204483226510269,-0.175143941062793,-0.11309813916454,0.0702786958330374,-0.0413273242092822,-0.0646421842620844,-0.00984464782172664,-0.0551833901002639,-0.0954856849601017,0.00195046607188632,-0.0983506427432662,-0.0139655272107066,-0.161786572510585,-0.12840240323219,-0.0406551332463442,-0.0450390506572575,0.0424777843215298,-0.0469116509683108,-0.137956303605519,0.0256848051810226,-0.111359269995725,-0.10383586368105,-0.155603135441777,-0.0739956960141398,-0.0163511432517233,-0.025653274879709,-0.0332080224073129,-0.139872757159782,0.0248341220612104,-0.0614246050762478,-0.0594885684257146,-0.144320106890492,-0.115306682509444,-0.097665854996841,-0.0441630507631353,-0.0198801054045352,-0.113385970220498,0.0738856012154038
"PC-O 30:1",-0.448733195903685,-0.385410529408992,-0.347368641414953,-0.376582676404966,-0.459180936519209,-0.390313250495345,-0.382096981936811,-0.466220637337134,-0.385463180040791,-0.406185319535243,-0.407144710287769,-0.472728792502964,-0.439435071018537,-0.404855210034977,-0.310155552392826,-0.336377633990825,-0.378195977375268,-0.367461911012359,-0.471171714286304,-0.35009642380192,-0.420988451843484,-0.422915823970564,-0.321321627505166,-0.373514206601906,-0.458562688190055,-0.407108480056677,-0.367386887680724,-0.415252430575295,-0.475171761594481,-0.398648479641972,-0.305832602939192,-0.435355800335697,-0.382606106516851,-0.482062863190183,-0.411566437222309,-0.385598114870864,-0.47496877806513,-0.439713037847297,-0.463726843361144,-0.483143086245515,-0.371406091423724,-0.412412751061769
"PC 35:3",-0.472840453642409,-0.447220216896974,-0.456238220746446,-0.521168519054639,-0.646131401180907,-0.628312047231352,-0.415376262753432,-0.461782961126113,-0.515467357078759,-0.520182339545808,-0.509054524330066,-0.51819114423572,-0.562629609295032,-0.460269796182421,-0.346413612295725,-0.342265357412314,-0.464421785837871,-0.316882739888591,-0.492620966845788,-0.470797406061631,-0.495019785414064,-0.516024387292951,-0.472137261580244,-0.510863761314632,-0.604922055508511,-0.568871253723422,-0.532300349746517,-0.468271392645231,-0.480599154013124,-0.48359774668024,-0.36557956157908,-0.628867734439624,-0.518954533380372,-0.553535913243682,-0.464581800741167,-0.606474768480356,-0.59909300925939,-0.564294217959216,-0.52308717901623,-0.597620261016135,-0.299684313644229,-0.464555494799585
"PC 34:2",0.594903375279102,0.707271887292985,0.590201878693734,0.734771805296344,0.741471497422948,0.613440009842255,0.565740953993936,0.596241924677427,0.5597630433581,0.529729755179653,0.56673766115611,0.575523249093267,0.792550723879064,0.759638338209343,0.732333117153813,0.703686634813578,0.700200572645327,0.79152010064259,0.607956757864347,0.580140506981008,0.807718601366229,0.617346773996488,0.543012388370724,0.563697576395891,0.555776746668523,0.581953403122306,0.767521155979552,0.557104684824488,0.642494080748145,0.543354603236242,0.59627220539191,0.548443142070228,0.593713295178194,0.552841325195469,0.421150044060703,0.563304322425226,0.611668201309433,0.556783814215583,0.527373388457504,0.590791019692919,0.822944982487572,0.54559500095063
"PC 33:1",0.0654161118451334,0.127540384988843,0.166992172889654,-0.0438723729604741,-0.0418407021948672,0.0284650339814693,0.0744894164799403,0.173944509788544,0.111392686074542,0.0846724881625983,0.109696094036579,0.0759309245770947,0.0125681061302267,0.077752417441825,-0.0292522038948764,0.0440788856454716,-0.0587651426288558,-0.0441522820655096,0.119227105025034,0.077706760115124,0.104820401627311,0.106457513159345,-0.0506609882218358,0.134623152550783,0.0435356074461674,0.0478112946755467,-0.00325790354727112,0.0702821269439363,0.0913060031570404,0.0687096097083474,-0.0101249368680381,-0.000391966540814203,0.150382366412273,0.0690722583709562,0.0816931783684803,0.0278510619135412,0.000726455112425084,0.0382917451675957,0.0547158209850759,0.0384999212912701,-0.0103920726936101,0.149758520258796
"PC 38:7-iso2",0.262341867719279,0.20899198819984,0.267340977099452,0.139540617296705,0.120998038066964,0.176980294233612,0.18507641102566,0.274110480016252,0.197376677114021,0.138659169987837,0.267162622835878,0.243523433807834,0.156192417168132,0.239280749807434,0.276329792337021,0.226924748303478,0.198491315569436,0.262369767988763,0.261957569948541,0.209168491165172,0.385916126341589,0.248442266125481,0.0695947998981096,0.199517687438744,0.186513569025979,0.217342859207724,0.203647749178642,0.210656945854967,0.229805795439413,0.110862939968918,0.125678747324248,0.133893589098133,0.211292257137445,0.155442351371827,0.178604510846675,0.10039463306422,0.135298393606603,0.18405447383198,0.149939253101028,0.184178518402975,0.406986695626656,0.116656398262674
"PC 38:6-iso1",0.425977228654766,0.344608938630767,0.380033434470609,0.381861468878414,0.32332986010594,0.30978542867536,0.299941542806582,0.465939052495355,0.37316572911405,0.331345290962242,0.380979501489062,0.41002251973847,0.478561209780569,0.384542437051654,0.386707456592993,0.348513824608356,0.369408276388935,0.395401083413141,0.451910697550517,0.310076898902275,0.574872911344224,0.378314249480142,0.182840742718271,0.28006741264807,0.306164748482408,0.313505183636269,0.333338983254848,0.418736111386933,0.386903642787386,0.240073034274974,0.148440116862263,0.257839040906425,0.307514700344795,0.33540509353036,0.330211582956824,0.326401645879999,0.329237919366324,0.29987172400141,0.321158620516638,0.259659758816773,0.464276218807108,0.161850199066864
"PC 40:9-iso2",-0.0511493700604616,-0.137113666406987,-0.0621118816363125,-0.0609706710071512,-0.173938832641759,-0.173812210234345,-0.1542515952908,0.00519801767536815,-0.0719695913492415,-0.113783423999102,-0.0942311171685009,-0.067381002127322,0.0120489377411868,0.747316529304428,-0.0788471647265694,-0.137254055457978,-0.105237052514328,-0.11483192025974,-0.0235486851538303,-0.137171532240766,0.100506591530951,-0.098039245096184,-0.239287980441534,-0.17945282608039,-0.13136108445076,-0.138431088724824,-0.167668635513029,-0.0305590665981457,-0.0614146167499447,-0.218273493208196,-0.314897449313087,-0.212546580087729,-0.162373803393658,-0.129101494145037,-0.096340055353247,-0.14422946607426,-0.149089570240157,-0.168878300408249,-0.124644925913365,-0.242121359827602,-0.0427999536103299,-0.298842430072356
"PC-O 32:2",-0.297594728141086,-0.332386068475533,-0.395901482213465,-0.451135017029209,-0.303564360665089,-0.396290469160559,-0.31615939210274,-0.409457244678749,-0.397380880262741,-0.262644358510034,-0.328331455086023,-0.405172670244983,-0.440504887790929,-0.344530281407018,-0.222370029624842,-0.213682914111802,-0.288009055753862,-0.192148761924019,-0.344847799454392,-0.341436354948484,-0.316407892044277,-0.35051492303943,-0.277193880763439,-0.430520634436184,-0.41040521523117,-0.385026705949936,-0.192294509174639,-0.424953736306269,-0.410883961368484,-0.429353875620337,-0.204237181033717,-0.306083600636299,-0.404425839751261,-0.479042770071058,-0.340229976102731,-0.202325456700519,-0.32500943600642,-0.453378210513176,-0.423935702874145,-0.656482606517129,-0.116695037598182,-0.448131665636155
