"","CSF.1","CSF.2","CSF.3","CSF.4","CSF.5","CSF.6","CSF.7","CSF.8","CSF.9","CSF.10","CSF.11","CSF.12","CSF.13","CSF.14","CSF.15","CSF.16","CSF.17","CSF.18","CSF.19","CSF.20","CSF.21","CSF.22","CSF.23","CSF.24","CSF.25","CSF.26","CSF.27","CSF.28","CSF.29","CSF.30","CSF.31","CSF.32","CSF.33","CSF.34","CSF.35","CSF.36","CSF.37","CSF.38","CSF.39","CSF.40","CSF.41","CSF.42"
"ChoE (16:0)",0.85504704347554,0.377297156851474,0.438835536540641,0.431639873799288,0.491279680323692,0.370549732341643,0.179290049749567,0.586034408374724,0.106710224391059,0.351950049183014,0.618308541534187,0.568735561807538,0.29418264785401,0.298179778220438,0.853148994779405,0.895353877585663,0.193497868498658,0.97842987680947,0.991133976505948,0.219004436987019,2.85116535575159,0.486712259378981,0.133420136435782,0.369709839360143,0.300718774172495,0.112156033734109,0.802037459268017,0.296387470281469,0.516360895842267,0.0904214494113064,0.31530120348468,0.379110865775405,0.563175387892808,0.116311998656247,0.301582093001227,0.546317528160128,0.198024369756231,0.232629932975435,0.184459187100117,0.274110316396869,1.68606852861555,0.0811764493608658
"ChoE (18:1)",2.36284927338869,1.78979053214297,1.87070064736371,1.58221655024982,1.75241537513032,1.768198919779,1.60681668000409,2.1353049646031,1.83159665898725,1.88486175889033,2.08334839996056,1.95048068821007,1.63627359286694,1.67123981745122,2.1477559330512,2.14185468079233,1.66533873583858,2.39845575206415,2.49456172253533,1.67903374876787,3.93580911946795,1.92989458178651,1.11102229830035,1.78915140451537,1.90933196420379,1.51193025995428,2.29089270263596,1.75180636794405,1.98374693799412,1.42668554285364,1.41955890995233,1.93709253072674,1.93623953907661,1.44472457698779,1.7817441495965,2.25324536284089,1.55714474992393,1.51686725670466,1.54766718408842,1.45478957546273,3.05663553889865,1.40894806728421
"ChoE (20:2)",0.267523700886111,0.285515877945653,0.302936209266382,0.323961227886214,0.302298997795615,0.303017604766423,0.32548827604256,0.415605057946213,0.305409975465789,0.290054705530518,0.267915596502133,0.293363850536774,0.292748043722947,0.575242087454855,0.224884435096313,0.296223217799978,0.334410255054791,0.261008345624876,0.238654157521877,0.287994373680675,0.33266019429735,0.281424987661594,0.290413638326488,0.286264743515483,0.288932565259642,0.334847059593282,0.325551753179312,0.281591537742331,0.357491280645236,0.348349493352322,0.353562294668278,0.30163542013551,0.29887761780249,0.315519539676959,0.381596505927946,0.411061154326569,0.273423348286718,0.265928367039954,0.293022238350696,0.282399368509597,0.212076375421737,0.31764183798612
"ChoE (18:0)",0.0259848407184833,0.0688886580569207,0.110380182025991,0.0464382577473534,0.0700836497053642,0.0697604568179416,0.0357061404255086,0.0281294802765319,0.136303132801256,0.0461037399132667,0.0663504754314455,0.0546645428382228,0.0284188517739578,0.256572238407054,0.0335899477989023,0.038661691545199,0.0306962812804952,0.0538988070894037,0.038016719412846,0.035016889455193,0.0536213418808332,0.107410501999265,0.125116268325996,0.0481476721013134,0.0426691929981774,0.0671517162670751,0.0835624629839723,0.0615226090933815,0.0580713697466306,0.155116165024962,0.0841985095848433,0.0387996822245054,0.0446810475873631,0.0804837088797469,0.0363937016885177,0.0272920603649272,0.042998424377622,0.147914161683811,0.121596183027213,0.136875973273909,0.0467778455757151,0.0673585380246179
"PC 28:0",0.0027560760308789,0.00276868225955399,0.00433111586210045,0.00269946606072545,0.000970797823268244,0.00123004178832794,0.00123366442302452,0.003042776955372,0.00150294880640609,0.00192769779613423,0.00187644128237184,0.00170602281515683,0.00172078679679548,0.000813926771718827,0.0164550572935048,0.0173814421208873,0.00549561271950867,0.0195685603948558,0.00247548864809381,0.00179026551794425,0.0161625659904866,0.00171855264210904,0.00135411237587529,0.0028109635375802,0.000771093630877986,0.000805109412420768,0.00248149923242046,0.00100925053530049,0.00148650061031478,0.00238088983106679,0.00687862869589165,0.00146588216955631,0.00278100970528732,0.00106248815949852,0.00179342634914441,0.00160036283599195,0.00134054017438329,0.00124039139642156,0.000944996450171493,0.00122922749023299,0.0254913144211774,0.00202271782631279
"PC 30:1",0.00219259151346562,0.00266953661430617,0.00219446739414994,0.00242854768941094,0.00162893855891022,0.0018085435986736,0.00155678458180649,0.00451057404879854,0.00275195988244963,0.00213730533485471,0.00233578692451068,0.00152966246960173,0.00122595021584895,0.000921718586883192,0.0165255576819058,0.0184767192567199,0.00511262721983394,0.0227979994316,0.00234605685524379,0.0016939853962225,0.0186728815305478,0.00260548976170176,0.00117231257301548,0.00256462852705871,0.00267667750041774,0.001744213974022,0.00264968149145601,0.00132769222647774,0.00207286512986967,0.00243795776444037,0.0061624082986253,0.00166749296053799,0.0036013324107825,0.000799313663702587,0.00151306474000168,0.00167557244412345,0.00187134593945401,0.000998103329110813,0.00083614743128528,0.00108553059840818,0.0330007941153697,0.0021813481293148
"PC 32:2",0.00518143216576754,0.00729604501448779,0.0033650478703559,0.00497256328941341,0.00529911684699954,0.00496203969333326,0.00451363420983522,0.00676937896603519,0.00271656080519029,0.00392884596724707,0.00412196302594492,0.00431052830970873,0.00307907378327767,0.00217968575809832,0.0188054940495104,0.0198337954378991,0.00691676294814783,0.0260741836350927,0.00448248264699692,0.00290096213750519,0.0303861899589939,0.00444865305315074,0.00180869732039764,0.0025056821548623,0.00300788976058397,0.00356473278365766,0.00696760476691566,0.00310079456369696,0.00404297813854494,0.00322697969586277,0.00629891213437204,0.00250635845790787,0.00393595097252804,0.00172477472055564,0.00202991432913916,0.00326757366176154,0.00309861134153635,0.00247044992412344,0.00170538999548246,0.00253202272322606,0.0360497409307083,0.00304119088751089
"PC 33:3",0.00110100207471431,0.000529583445929176,0.000994307812109843,0.000503820261254876,0.00126312522134857,0.000629988515556408,0.000687787120202889,0.00124751622794542,0.000608748674921783,0.000999099034301674,0.00137505228214414,0.00124808751464768,0.00113743367698542,0.000731500588196075,0.00194544140111473,0.00339690159146322,0.00141818270335646,0.00144086715218155,0.00148934197943441,0.000629349118291618,0.0222152072323922,0.000863104218369553,0.000534712215939052,0.000971358678369569,0.000744075107445106,0.00053279963706184,0.00226654973441272,0.000725799843558432,0.000810336788442599,0.000675429646032211,0.00172996704373688,0.000891293280110384,0.00092054566779452,0.000518028500064366,0.000652054066533457,0.00105805745974038,0.000574773985780608,0.000366259218902841,0.000599348554766682,0.000665134748831782,0.00509764858336127,0.000317359436166523
"PC 36:7",0.000177129011730409,0.000186204462872878,0.000326609957160751,0.000215712132465037,0.000150205218631337,0.000411931744467686,0.000267620086550017,0.000184535072356054,0.000113226689616438,9.79706707170115e-05,0.000135722489286175,0.000257550531014548,0.000221858087674362,0.000183806706512312,0.000791690230571293,0.000705673553839297,0.000412637653372276,0.000500941008099433,0.000152394187415909,0.000316856795583127,0.00120719604555311,0.000326027347308198,5.18439660783864e-05,0.000113945407975389,0.000217251899097145,0.000158554429582016,0.000355391341015498,0.000114238374548412,0.000191092740619092,0.000463213300152332,0.000414899317373382,7.4341736584612e-05,0.000112043822856482,9.16817371010738e-05,0.000130479787142279,0.00054614913340751,0.000301850438572316,0.000366228730071156,0.000124416959889119,0.000132053880502605,0.00194719498475934,0.000138014775522685
"PC 34:4",0.00232147149867235,0.00239320370217052,0.00201873158954388,0.0014879146058453,0.00136152410525835,0.00130065558069002,0.00104031668290227,0.00200598456694538,0.00128604079492555,0.000984298019726767,0.00160227137736381,0.00167642271787192,0.00108817162644333,0.00131526885457448,0.00599951764862606,0.00480477008299105,0.00227715670952823,0.00696969504959497,0.0022264388445907,0.00132239285302714,0.0114509199505287,0.0015851835324443,0.000784719127393545,0.00164460469602496,0.000972787688591682,0.000931592732709265,0.00174717659766699,0.00153762225277545,0.00141637546653149,0.000948358166204319,0.00222361822753133,0.000968472279290912,0.0014680091471061,0.000860856356817156,0.00121110641446598,0.00110613990162797,0.000949530852861674,0.000945372294761163,0.00101780506065594,0.00131171782189684,0.0114691949137507,0.000812751827735857
"PC 31:1",0.000771601838721685,0.00171590988423421,0.00129726348974195,0.00086208170076648,0.00108058645610442,0.00118268195590394,0.00114421613497294,0.00135362913057,0.00146741032664591,0.00156028022947874,0.00136865756079422,0.00120809975353263,0.00136429692357879,0.00114180179616165,0.00349794774128665,0.00503371188795697,0.00156062359325784,0.00430627417775616,0.00171872115225226,0.00112766115110403,0.00658153371377535,0.00148877821953203,0.000756015947911625,0.00137250608246402,0.000935783218276122,0.000795528183527628,0.0013061454205648,0.00067486122992534,0.000950748495381446,0.00107032919329191,0.00191863683863866,0.000973846657377406,0.00162083114323576,0.000306009674263304,0.000847215411650186,0.0012445284530998,0.00071044107696447,0.000728552541134427,0.00086381440488754,0.000749511945733117,0.00655554687123832,0.00132698756242749
"PC 30:0",0.104957233350447,0.0983550032574404,0.0913041116724943,0.0555205404796,0.0518549961036005,0.0566851357504289,0.0550446592116086,0.14019098075981,0.0674036813930318,0.0738954952963987,0.106493467625305,0.104990375164285,0.0494800214013,0.0372579034867122,0.204552051427054,0.270213631272344,0.103622031369347,0.270729546954118,0.105684048315491,0.0594329190795351,0.477566806182148,0.0881511055855089,0.0489928864770192,0.076899557764583,0.0539451022351025,0.0511453979514118,0.10791109915252,0.0700130709065068,0.0743017955116183,0.0732950704100388,0.154216114829199,0.0574554075107399,0.0788576396038255,0.042989515747976,0.059931120223314,0.0630669545393644,0.0529476811348086,0.0474424182725671,0.0516306214863669,0.0645278367054929,0.297833586036643,0.0677573445377774
"PC 36:6",0.00613599820003379,0.00671427373111355,0.00661354223815869,0.00654176293369608,0.00681115731450715,0.00666785138741684,0.00582490525200519,0.0067335149194653,0.00617157459548669,0.00561141253467738,0.00620555465565268,0.00661903378404696,0.00771044199581385,0.0128739015673574,0.00941506187971376,0.00886056301441267,0.00691795964149067,0.0112666581735044,0.00621770792904986,0.00617196517745068,0.0166324182738842,0.00594159968560517,0.00498386787245043,0.00641932398134909,0.00663127739889647,0.00572983211434435,0.007710267347618,0.00648835999298029,0.00575298281444319,0.00571932046166859,0.00685773489226424,0.00564950445476904,0.00578012484630679,0.00512358797769196,0.00616466435042708,0.00581311406505365,0.00561740877464137,0.00524663829082802,0.00487461772245268,0.00498967882218784,0.0113727355874234,0.00492424597558053
"PC 34:3",0.00512556084165451,0.0055968036343669,0.00448992717429531,0.00427361209720626,0.00601578482694672,0.00536794377578806,0.00383836105803733,0.00430301075589935,0.00274828101370657,0.0041047848318066,0.00358136225947204,0.00450695938327863,0.00670607592479984,0.00438466827719663,0.0104414429111643,0.00953762391919794,0.00527464755583556,0.0151968861548087,0.00502316276714179,0.00372177260426189,0.0327928070120865,0.00433323197484597,0.00289031700663898,0.00421302672651026,0.00421483907328883,0.00340330518153799,0.00939620606725393,0.00362630201196334,0.00446409508412242,0.0027981774474036,0.00460907786290571,0.00322994311312405,0.00400619945587917,0.00294939126634313,0.00269309635840862,0.0035623682249136,0.00401825698115515,0.00266727665285528,0.00327730376842785,0.00335581096254483,0.0203020633415463,0.0028739133520557
"PC 33:2",0.00219692499208298,0.003235261891807,0.00255560864860162,0.00179091535331278,0.0039187157939121,0.00210975989065523,0.00181760415631195,0.00291822782818372,0.00193563644648389,0.00196745429188475,0.00228213494796256,0.00195366834658847,0.00363250645262649,0.00258158484047426,0.00356256352791256,0.00429972691134806,0.0021644558744367,0.00425920967512176,0.0027320565324901,0.00177927115785119,0.0188323380903687,0.00216051939623296,0.00160435133986156,0.00219698486041046,0.00202811697969156,0.00174935897894314,0.00319735002427697,0.00154345925370756,0.00245833481731954,0.00169383664840171,0.00261631645731451,0.00206675977988623,0.00261801101656696,0.00211644175627108,0.001641262391722,0.0022958136020138,0.00204113047517059,0.00161143094746662,0.00166482241379868,0.00194461700614726,0.00566496971617363,0.0018900796735282
"PC 35:4",0.00104825259122625,0.000965809156151559,0.00120331512587296,0.000730333341668176,0.00138246305743362,0.00117696051017085,0.000831111830860995,0.00181610428383862,0.000857186110990854,0.000663285477544368,0.00121913525252767,0.00100226086873383,0.00139819057583525,0.000825603595540719,0.00257987106896416,0.0033374592818084,0.00102045166205456,0.00291143565510736,0.00170062930988348,0.000840135687160915,0.00783673402776695,0.000680945204181253,0.000481603610361633,0.00133111097856105,0.000966065108798053,0.000859169608066921,0.00145619143841922,0.000641915528136252,0.000883452440946182,0.000648062861893249,0.000843927293164737,0.000651468548276141,0.000980821237551444,0.000690798044079889,0.000688453461522215,0.000738482054992225,0.000872540925427732,0.000725387143119875,0.000451873189930496,0.000857322693854379,0.00567597682336872,0.000743295987081269
"PC 36:5",0.00694839290913959,0.00256067168007675,0.00286996072008215,0.0012606170882871,0.00129480437889912,0.00314941538086493,0.00579658529112061,0.0079017418476612,0.00142077422213929,0.00399447843783342,0.00369003742999532,0.00743734326990716,0.012261489749932,0.00165914186262315,0.0127729968459762,0.013253404348163,0.0051037556534365,0.0191310390861958,0.00422724459837692,0.00267787528930912,0.0380984779135772,0.00388781663723609,0.00135361844504398,0.00375814332461331,0.00203538419950355,0.00149801341742274,0.00209461476204101,0.00736215868066472,0.00297390755007853,0.00134630432549054,0.00349682098887194,0.00086842790730468,0.00175618300749513,0.00271516360495107,0.00377933530686804,0.00391308389111639,0.00360000121262329,0.00249338692565277,0.00248184168151924,0.00231968544815545,0.0275766740742301,0.00154966764460848
"PC 37:6",0.000503787277876369,0.000397624237004296,0.00052495378764635,0.000200129872680977,0.000302408969797767,0.000210492544889802,0.000155007785672416,0.000535935261038698,0.000187865352199546,0.000286166850360932,0.000449098140332066,0.000518514747990611,0.00074304757176522,0.000636957499494487,0.000401907324430133,0.000403512777767844,0.000322729617194352,0.00052825654793776,0.000662866155678901,0.000227136302596949,0.00313680507878931,0.000451006381330693,0.000131824810727833,0.000298360785993638,0.000619515060910338,0.000546245880550044,0.000188083411206247,0.00033150104745556,0.000221707421093282,0.000174546665844358,7.97341011521726e-05,0.000207625644304206,0.000552771993407235,0.000140936967918937,0.000199168164704325,0.000382479645334128,0.00026676501504912,0.000251862180058188,0.000168988420652593,0.000134132803793292,0.000551566659139541,5.96711896391315e-05
"PC 32:1",0.271887085825068,0.230078091714585,0.198527281809631,0.108017283323108,0.146594287786044,0.160147690331023,0.187423602528571,0.282945246383998,0.169874327115116,0.205800343564851,0.247010613475482,0.266473961926613,0.118024873078023,0.100914446524157,0.457976087483004,0.585130919307315,0.252521055568869,0.648190033485692,0.270954264549568,0.153504899927725,0.869373406846147,0.244270164499232,0.126326172255512,0.153613735698557,0.142282675699211,0.149039382230179,0.256686019860594,0.196062055613356,0.177150459687618,0.161651393297042,0.308525628381956,0.139549311075074,0.175704881464765,0.108162506412685,0.141056234851952,0.151385259575018,0.13172591372796,0.118746038486944,0.132064479733707,0.126305108310353,0.724377982289237,0.14733199966183
"PC 38:7-iso1",0.000800950953130081,0.00111714076582388,0.00116141030188021,0.00111695797012974,0.00119808401064316,0.000368177114487395,0.000233888645918094,0.000280848358407526,0.000221388691715025,0.000687306450799178,0.000254109511443153,0.000754060325038988,0.00122500437566517,0.000622871075529746,0.000928750178002788,0.00101816049864187,0.0006595900226663,0.00261967365666826,0.000774269575935424,0.000336576251858126,0.016271517908087,0.0008078976627799,0.000145608898509814,0.000332997850061303,0.000444195830423173,0.000187105494675068,0.00185682403476492,0.000513860850895621,0.000899019161143464,0.00031302370296844,0.000259337469131439,0.000446749292672386,0.00039484663780551,0.000242404817578139,0.000104451144789157,0.000454092684309538,0.000358097475444895,0.000288770801698402,0.000392825633906769,0.000518462375152475,0.0026055785301111,0.00012567160299327
"PC 31:0",0.0193281480820519,0.0219207100253804,0.0225867069707741,0.0120657314188093,0.0111104240214348,0.00909891701810414,0.00977055231773803,0.032130231146672,0.0137442426813839,0.0161675007713513,0.0238849518861091,0.019577384283818,0.0122659823150744,0.00891585240043655,0.0216260276164417,0.0407341500220401,0.0110638601541827,0.0275171476377898,0.0238152522125341,0.0126218295178114,0.122248810114335,0.0187984929298101,0.00711528024874094,0.0195162519809576,0.0114511219244285,0.00987308628572482,0.0156687701605682,0.0123993019512426,0.0169562144176717,0.0135153142862559,0.0203143228282766,0.0121387414656328,0.0195285828866953,0.0108665426860608,0.0120176410090827,0.0128251115402986,0.0113638699497439,0.00914931309438246,0.0123688701643688,0.0158890901741319,0.0321587243674082,0.0182730139162356
"PC-O 30:1",0.00431369960519468,0.00426686497065047,0.0040145728080783,0.00324527439598948,0.00407609243665307,0.00379412619159012,0.00315331008787071,0.00368288982799782,0.00335963310727512,0.00392938982615785,0.00488434514170084,0.00376527345264029,0.00301602422299854,0.00168704913201389,0.00923248019071579,0.0115240611966555,0.00465206335398722,0.0111346817079811,0.0044253695916645,0.00360639114690622,0.0224838717024949,0.00426505769687883,0.00316300741376467,0.0037868717417563,0.00267422905987691,0.00282853492076497,0.00682459240279106,0.00307750561798221,0.00243158729398449,0.00283690118789069,0.00667322541989878,0.00372398734368567,0.0037290275263678,0.0020345259477856,0.00271827912943157,0.00499326487774513,0.00271501301437329,0.00224047027101465,0.00217792060820528,0.00243566934768528,0.0120269059511694,0.00234446259857747
"PC 35:3",0.00391170429919603,0.00331597307933252,0.00253824792148487,0.00177259502475116,0.00194954041055274,0.00143934464633092,0.00274103891809936,0.00374978775010024,0.00197065198924562,0.00244747049914504,0.00324554352114935,0.00314487369671667,0.00182283961793187,0.0013443030196665,0.00797717456895001,0.0112598591851561,0.00329206819219675,0.0134912938414517,0.00406819366715143,0.00219453125385594,0.017064183139055,0.00295057776103449,0.00162232332159039,0.0021500380109015,0.00144676093650699,0.00145034374286373,0.00356625833460413,0.00247735581846161,0.00237622454093375,0.00198650858464044,0.00522451641534305,0.00171464515545684,0.00213872429784536,0.0015297173855332,0.00217223099700939,0.00210095943829074,0.00165492186109686,0.001341003452816,0.0017026067421846,0.00153047123119542,0.0158227051573691,0.00187998372266408
"PC 34:2",0.263233417413846,0.316187368494184,0.190509725389737,0.293678955152845,0.384628138464325,0.205169167601787,0.158578175416053,0.244390914868346,0.151496174027837,0.176583919656517,0.219376296110887,0.216210307832153,0.383439836166391,0.182579381887542,0.489200092469432,0.53872102195856,0.304002600152148,0.660694079373194,0.269052517387248,0.154480191246693,1.19830437811051,0.234401620763799,0.136320976863895,0.166826272562114,0.17392986147044,0.156086447875896,0.471753834243035,0.153235701362101,0.247633739515708,0.138411535333691,0.240991359391769,0.176812434408257,0.183352716632531,0.119564984819281,0.088524728794913,0.188683816296981,0.189151736254567,0.128024510041752,0.125326079679097,0.175171061158248,0.789853390006732,0.127684326803274
"PC 33:1",0.0343749625990448,0.0341989327868686,0.034607878834579,0.013008787616281,0.0210202876076518,0.0207497570585208,0.0214236069162005,0.0485614808805446,0.0255893226208548,0.0298801583681232,0.0383370054909677,0.0327181363826116,0.0190225289809485,0.0121472821240884,0.0285070648936463,0.051001156219351,0.0166903086610658,0.0377658861747522,0.0441987349098611,0.0208463079621853,0.152214495202382,0.0342612816317682,0.0104591221889812,0.0304285889159649,0.0218388469108583,0.0184004191715109,0.0283986343613451,0.0222828040155745,0.0266599249422692,0.0200224462714732,0.0223127585927319,0.0211500524443901,0.0323965487266765,0.0182313935546946,0.0217452587730458,0.0250581360224441,0.0180001803347735,0.0159728225551042,0.0185892345701413,0.0200997596185868,0.0474473296372404,0.0251184926223028
"PC 38:7-iso2",0.0750053244127257,0.0473908999414093,0.0523729668314399,0.0278345495816481,0.0396260156225224,0.037697467064331,0.033936719723945,0.0720978832780108,0.0362382411558086,0.0372644355047231,0.0710074368867131,0.0626591061431025,0.033982817373535,0.0234281549640824,0.0949707312891049,0.102527887552218,0.0462330785632976,0.116967360861906,0.0762261415339243,0.0355724991983121,0.387577881260794,0.0593958200899137,0.01775746875698,0.0395912983242677,0.039471133718511,0.0367419994483362,0.0631280550227428,0.0392683466341737,0.0475177836079253,0.023854222214967,0.0386629518641383,0.0359848777108534,0.0413573136114196,0.0256450174454349,0.0326014792810077,0.0331790373917534,0.0306103268655998,0.0289461874469481,0.0274800898170719,0.0360377008169809,0.21708052828019,0.0218657622747058
"PC 38:6-iso1",0.141075644308174,0.0810962571107605,0.082950908600975,0.0749847284048936,0.0860896097927478,0.063935698851722,0.0545142076727572,0.151022907729651,0.0732390769164214,0.0812325441526699,0.109993791439097,0.117940863200961,0.12159426147761,0.0421114731851783,0.144747407310388,0.161082011124868,0.0898742500550301,0.187499760061551,0.15456762146644,0.053434145130384,0.674883179471146,0.0974930047983835,0.0291659095353317,0.0547841358045757,0.0644382817387704,0.0541964192396482,0.103186660546018,0.0897856110745239,0.0906271314305448,0.0406962106097907,0.0423736796339952,0.0585078701363176,0.0606672844357842,0.0519258617746082,0.0610723615660317,0.0787444129458533,0.0652479787879666,0.0462612930781892,0.0551677459970424,0.0486608700970279,0.2641260193579,0.026422198920058
"PC 40:9-iso2",0.0215376702578491,0.0117268914384363,0.0133090858951926,0.0121152994778321,0.0125265442174801,0.00914823401196089,0.0082204572664239,0.0247545882308174,0.0121281191360115,0.0131983049255249,0.0170733621203539,0.0186611633288931,0.0189825381738247,0.174321327630877,0.0233819892206081,0.0251900742016776,0.0138669538324146,0.0289598374610557,0.0254512135603702,0.00865130927203412,0.149938756403872,0.0153759804102189,0.00454675980393964,0.00841621112868078,0.0105329393217119,0.00856315629998536,0.0149457803177676,0.0147967284695873,0.0140222678674664,0.00604133334102346,0.00643005282993977,0.00908188455589164,0.00914021963334916,0.0083036897449028,0.0102900444311046,0.0128296469876595,0.00993708324066643,0.00682909356890739,0.00887107639030364,0.00647162280199402,0.0419955261425817,0.00379141848082069
"PC-O 32:2",0.00796074997879407,0.0052965972309867,0.00327264305715469,0.00237602002746048,0.00752497026035914,0.00370294164144219,0.00416190823235236,0.0046362718628804,0.00319933965057892,0.00712736885459987,0.0066984442460877,0.0049197113499293,0.00300286887295374,0.00216011227669044,0.0131460527534951,0.0186703001812255,0.00667713722057451,0.0216350933826128,0.00726167311545407,0.00373718601294691,0.0331458059051072,0.00567896312053539,0.0038449556750465,0.00299414307657251,0.00327298194621731,0.00309844087056435,0.0135713294937933,0.0029577575194644,0.00319407849587016,0.00249410812491962,0.0101125662071529,0.0062483751818243,0.00341170650514877,0.00205918741759417,0.00367526991390389,0.0102265045948774,0.00493526949811494,0.00211784278694772,0.0025686412147263,0.00120513553237291,0.0317579144596114,0.00201539173303912
"PC 32:0",0.624577237483307,0.481174996508659,0.544868203496748,0.993817946037416,0.310618900652021,0.258549922181339,0.320417692192908,0.657965085200128,0.348118864864672,0.40750276400992,0.581450858223278,0.628566845214839,0.250118046234557,0.226375921572165,0.539302228993039,0.716106731290169,0.444755434223023,0.764414077822597,0.616614131822003,0.292049944395345,1.32024063931201,0.480486306001439,0.254477321057835,0.300380702476604,0.361950046090297,0.329089839373878,0.500183719030723,0.432278202594171,0.426420730580586,0.339709989438062,0.489260028955413,0.336663289797964,0.339732202866679,0.278923099400001,0.279234164146415,0.257378780646643,0.294733155038474,0.265123607821759,0.33035549601907,0.375586762818178,0.741127302447984,0.269960875475815
"PC 38:5-iso2",0.0858576358528785,0.0411825087271984,0.0485280441046836,0.0362735572448389,0.0328236803143356,0.0431349751170803,0.03698606433827,0.0695733749622009,0.0408863060522242,0.043067631189755,0.0593808557187806,0.0742452455884356,0.0359833246152887,0.0203261177021446,0.103958655510888,0.0910228112513448,0.0443497199733608,0.134711471057994,0.0644806788397377,0.0324468704731689,0.414237920876438,0.0544294809094865,0.0174067496682297,0.0358430633881466,0.0420313078060966,0.030047537160107,0.0811344315261281,0.0504528097792964,0.0473540191209182,0.0194970904284659,0.0260203648833861,0.0368492688853557,0.0351845982193248,0.0224049148774562,0.03029578303166,0.0367745313810457,0.0293046437324145,0.0242580986906833,0.0253667755353597,0.026539929639304,0.235444898539544,0.0151675194084088
"PC 40:8-iso1",0.0142551389853647,0.00472181068534239,0.00806310065895895,0.0035326089829633,0.00652193785200564,0.00656779275359777,0.00466567578747569,0.0130247109908393,0.00349743483840369,0.00425090409114918,0.00632962658149519,0.00763964942247465,0.00617279603323275,0.066204983068246,0.0100106221049209,0.0148447248311938,0.0047377889324252,0.0191365388418447,0.00770334887296445,0.00657837894049001,0.0743483384062966,0.0108399261350336,0.0408401329157534,0.00761565018021973,0.00536247320541602,0.00347673215640091,0.0074521823839746,0.00488037855536428,0.00720806437408745,0.0410689032357894,0.00245258495322818,0.00516694332801853,0.00367666178800681,0.0028148406163842,0.00360934447245372,0.00359511382693973,0.004313462629616,0.00279490461282955,0.0046430543214435,0.00585745556338136,0.0343066966267142,0.0031516772435244
"PC 36:3",0.159806441526252,0.118120232132595,0.0928830093350489,0.0703404231312616,0.0944576255741338,0.0848164674370675,0.0705341271420182,0.157024688761363,0.0867417389739004,0.0934452601039034,0.12825251005905,0.11963282596112,0.088186841693555,0.0432762379994365,0.190779784916289,0.233869454600637,0.106351103863285,0.235236899116852,0.160175721328537,0.0801015305588212,0.712356283716299,0.124490481473873,0.0383706692760252,0.102892127693332,0.0395881937009562,0.0702394461897539,0.189748260432421,0.0851558440526633,0.104814209459766,0.0622311518322227,0.102200080740493,0.0815156162570772,0.0970904124312941,0.0563222788209144,0.0568616731501181,0.109057559162752,0.085542733226808,0.0557293087110492,0.0727885428038077,0.0649705340565505,0.30827479195466,0.0484578327629909
"PC 38:6-iso2",0.0136039985679252,0.0104478813118331,0.00893210967158315,0.0072861941011517,0.00803374785602206,0.00804891242113758,0.00682864861781949,0.0135119175006702,0.00929546102717861,0.00983664221264169,0.00973881145481431,0.0114081251802304,0.0165468722886546,0.00475519511772108,0.0199892775230012,0.0251966231167003,0.0114816231729459,0.0276776514621038,0.0138352510067329,0.00779960980884441,0.0944427200335027,0.0132889179008117,0.00368465730500551,0.00954325394920112,0.00691830126986689,0.00710031400471767,0.0218841682094854,0.00170643820579966,0.00955522112442999,0.00677476238541511,0.0108292494415352,0.00739233424493206,0.0106078116949652,0.00363432084818574,0.00507009631225291,0.0112274308552787,0.00835472885411074,0.00513644087274017,0.00793754219603428,0.00295282013245118,0.0377176938007698,0.00492587095273288
"PE 36:0",0.00569756033328152,0.00798225585948956,0.00746535843937607,0.00104231989583337,0.00546367351533849,0.00304437269123195,0.00139393981431971,0.0121270590703249,0.00551016790314627,0.00284607498358955,0.00925999638953024,0.00279248498199068,0.00315899441891497,0.00157522288473455,0.00414238217592522,0.0117086495499666,0.00228320719757384,0.0045929346092493,0.0029993398797388,0.00427829333758749,0.0359960094768272,0.00641768642581167,0.0020596688251485,0.00723150085549697,0.00455267015227445,0.00352439152946528,0.00499938979905671,0.00349815939959809,0.00721537535873819,0.0017127469112592,0.00793882417892017,0.00453860343998901,0.00655622620298597,0.000905834807743964,0.00529229218426293,0.00543556690381701,0.0039364214171213,0.00220000132144642,0.00364522857418023,0.00418270199319525,0.00619617778104461,0.0074879800710575
"PC 35:2",0.00269816467766188,0.00427585747825326,0.00179638852753386,0.00238298443590312,0.00514847482923456,0.00131933429563365,0.00066309550357512,0.00230360965271431,0.000850611927077543,0.00206700327608795,0.00232950359838923,0.00110503622251703,0.00464263925302326,0.00146581117370155,0.00516845947275588,0.00957343013204354,0.00146305221696515,0.00590378431893757,0.00313687585642247,0.000976079479396808,0.0600993544759316,0.00283247874193895,0.000525704493175229,0.00219650292027321,0.00135475690231479,0.00130962306922715,0.0065551817724557,0.000815298353955609,0.00224531738724638,0.000747693907231615,0.00107284629455132,0.00134919243042774,0.00228679229625781,0.000932903410262888,0.000462732322883217,0.00252988813262244,0.00150197846540391,0.000717244118929538,0.000615447073591226,0.000582883390465651,0.0113327708820636,0.000585113887478137
